instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType
48826|MFLV26E|Secured Redeemable NCDs Series V - 7.60% Per Annum.|1050|0|0|0.010000|1|ZZ|-|BSE|INE414G07FU6|1|937467|-
78664|945MFL23|Secured Redeemable NCDs Series V - 9.45% Per Annum.|1078|0|0|0.010000|1|ZZ|-|BSE|INE549K07840|1|937299|-
27569|EHFLNCD|Secured Redeemable NCDs Series V - 9.57% Monthly Coupon.|999|0|0|0.010000|1|N5|-|BSE|INE530L07210|1|935786|-
33954|965MFL23|Secured Redeemable NCDs Series V - 9.65% Per Annum.|990|0|0|0.010000|1|ZZ|-|BSE|INE549K07709|1|937251|-
16923|965MFL22|Secured Redeemable NCDs Series V - 9.65% Per Annum.|1250|0|0|0.010000|1|ZZ|-|BSE|INE549K07550|1|937103|-
105962|98EFIL25|Secured Redeemable NCDs Series V - 9.80% Monthly coupon.|983|0|0|0.010000|1|ZZ|-|BSE|INE918K07FR4|1|937085|-
13498|0MMFL25B|Secured Redeemable NCDs Series V - Zero Coupon.|994|0|0|0.010000|1|ZZ|-|BSE|INE101Q07953|1|937513|-
17103|MMFL2JUL20A|Secured Redeemable NCDs Series V - Zero Coupon.|925|0|0|0.010000|1|ZZ|-|BSE|INE101Q07698|1|937217|-
26280|0MMFL26|Secured Redeemable NCDs Series V - Zero Coupon.|999|0|0|0.010000|1|ZZ|-|BSE|INE101Q07904|1|937429|-
125495|0EFSL26B|Secured Redeemable NCDs Series V - Zero Coupon.|1006|0|0|0.010000|1|ZZ|-|BSE|INE532F07BZ5|1|937499|-
40553|0EFSL26|Secured Redeemable NCDs Series V - Zero Coupon.|1010|0|0|0.010000|1|ZZ|-|BSE|INE532F07BO9|1|937343|-
24051|MFLOV24|Secured Redeemable NCDs Series V - Zero Coupon.|1060|0|0|0.010000|1|ZZ|-|BSE|INE414G07FH3|1|937317|-
17161|0MMFL24C|Secured Redeemable NCDs Series V - Zero Coupon.|905.81|0|0|0.010000|1|ZZ|-|BSE|INE101Q07763|1|937269|-
27570|EHFLNCD|Secured Redeemable NCDs Series VI - 10.00% Per Annum.|975|0|0|0.010000|1|N6|-|BSE|INE530L07228|1|935788|-
105963|1025EFIL25|Secured Redeemable NCDs Series VI - 10.25% Per Annum.|1004|0|0|0.010000|1|ZZ|-|BSE|INE918K07FS2|1|937087|-
17108|105MMFL25A|Secured Redeemable NCDs Series VI - 10.50% Monthly coupon.|985|0|0|0.010000|1|ZZ|-|BSE|INE101Q07706|1|937219|-
17177|105MMFL25B|Secured Redeemable NCDs Series VI - 10.50% Monthly coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE101Q07771|1|937271|-
48827|MFLVI31F|Secured Redeemable NCDs Series VI - 8.00% Per Annum.|1035.4|0|0|0.010000|1|ZZ|-|BSE|INE414G07FV4|1|937469|-
125512|930EFSL31|Secured Redeemable NCDs Series VI - 9.30% Monthly coupon.|921|0|0|0.010000|1|ZZ|-|BSE|INE532F07CA6|1|937501|-
40554|953EFSL31|Secured Redeemable NCDs Series VI - 9.53% Monthly coupon.|950|0|0|0.010000|1|ZZ|-|BSE|INE532F07BP6|1|937345|-
78665|96MFL25|Secured Redeemable NCDs Series VI - 9.60% Per Annum.|980.02|0|0|0.010000|1|ZZ|-|BSE|INE549K07857|1|937301|-
33955|975MFL25|Secured Redeemable NCDs Series VI - 9.75% Per Annum.|961.5|0|0|0.010000|1|ZZ|-|BSE|INE549K07717|1|937253|-
17550|99MFL23|Secured Redeemable NCDs Series VI - 9.90% Per Annum.|1010|0|0|0.010000|1|ZZ|-|BSE|INE549K07568|1|937105|-
26038|0MFCL23VI|Secured Redeemable NCDs Series VI - Zero Coupon.|1006|0|0|0.010000|1|ZZ|-|BSE|INE549K07AM9|1|937553|-
13387|0MMFL25|Secured Redeemable NCDs Series VI - Zero Coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE101Q07607|1|937127|-
24055|MFLOVI25|Secured Redeemable NCDs Series VI - Zero Coupon.|1022.5|0|0|0.010000|1|ZZ|-|BSE|INE414G07FI1|1|937319|-
16631|0MFL23E|Secured Redeemable NCDs Series VI - Zero Coupon.|1039.33|0|0|0.010000|1|ZZ|-|BSE|INE549K07956|1|937413|-
24626|0MFL23VI|Secured Redeemable NCDs Series VI - Zero Coupon.|1025|0|0|0.010000|1|ZZ|-|BSE|INE549K07AC0|1|937445|-
17551|10MFL25|Secured Redeemable NCDs Series VII - 10.00% Per Annum.|1069|0|0|0.010000|1|ZZ|-|BSE|INE549K07576|1|937107|-
125513|970EFSL31|Secured Redeemable NCDs Series VII - 9.70% Per Annum.|950|0|0|0.010000|1|ZZ|-|BSE|INE532F07CB4|1|937503|-
40556|995EFSL31|Secured Redeemable NCDs Series VII - 9.95% Per Annum.|951.8|0|0|0.010000|1|ZZ|-|BSE|INE532F07BQ4|1|937347|-
16635|0MFL24D|Secured Redeemable NCDs Series VII - Zero Coupon.|1070|0|0|0.010000|1|ZZ|-|BSE|INE549K07964|1|937415|-
17109|MMFL2JUN20C|Secured Redeemable NCDs Series VII - Zero Coupon.|980|0|0|0.010000|1|ZZ|-|BSE|INE101Q07714|1|937221|-
27571|EHFLNCD|Secured Redeemable NCDs Series VII - Zero Coupon.|1825|0|0|0.010000|1|N7|-|BSE|INE530L07236|1|935790|-
17178|0MMFL27A|Secured Redeemable NCDs Series VII - Zero Coupon.|990|0|0|0.010000|1|ZZ|-|BSE|INE101Q07789|1|937273|-
33956|0MFL22C|Secured Redeemable NCDs Series VII - Zero Coupon.|1112|0|0|0.010000|1|ZZ|-|BSE|INE549K07725|1|937255|-
78666|0MFL23C|Secured Redeemable NCDs Series VII - Zero Coupon.|1092.7|0|0|0.010000|1|ZZ|-|BSE|INE549K07865|1|937303|-
13388|0MMFL27|Secured Redeemable NCDs Series VII - Zero Coupon.|919.7|0|0|0.010000|1|ZZ|-|BSE|INE101Q07615|1|937129|-
48828|MFLVII24G|Secured Redeemable NCDs Series VII - Zero Coupon.|955|0|0|0.010000|1|ZZ|-|BSE|INE414G07FW2|1|937471|-
26044|0MFCL24VII|Secured Redeemable NCDs Series VII - Zero Coupon.|1030|0|0|0.010000|1|ZZ|-|BSE|INE549K07AN7|1|937555|-
105964|0EFIL25|Secured Redeemable NCDs Series VII - Zero Coupon.|1130|0|0|0.010000|1|ZZ|-|BSE|INE918K07FT0|1|937089|-
24629|0MFL24VII|Secured Redeemable NCDs Series VII - Zero Coupon.|1055|0|0|0.010000|1|ZZ|-|BSE|INE549K07AD8|1|937447|-
34508|10MFL22A|Secured Redeemable NCDs Series VIII - 10.00% Cumulative.|1208.23|0|0|0.010000|1|ZZ|-|BSE|INE549K07501|1|936924|-
105965|98EFIL30|Secured Redeemable NCDs Series VIII - 9.80% Monthly coupon.|1040|0|0|0.010000|1|ZZ|-|BSE|INE918K07FU8|1|937091|-
26045|0MFCL26VIII|Secured Redeemable NCDs Series VIII - Zero Coupon.|1053|0|0|0.010000|1|ZZ|-|BSE|INE549K07AO5|1|937557|-
24664|0MFL26VIII|Secured Redeemable NCDs Series VIII - Zero Coupon.|1056|0|0|0.010000|1|ZZ|-|BSE|INE549K07AE6|1|937449|-
33957|0MFL23B|Secured Redeemable NCDs Series VIII - Zero Coupon.|1128|0|0|0.010000|1|ZZ|-|BSE|INE549K07733|1|937257|-
16641|0MFL26B|Secured Redeemable NCDs Series VIII - Zero Coupon.|1082|0|0|0.010000|1|ZZ|-|BSE|INE549K07972|1|937417|-
48835|MFLVIII26H|Secured Redeemable NCDs Series VIII - Zero Coupon.|1037.5|0|0|0.010000|1|ZZ|-|BSE|INE414G07FX0|1|937473|-
78667|0MFL23D|Secured Redeemable NCDs Series VIII - Zero Coupon.|1087|0|0|0.010000|1|ZZ|-|BSE|INE549K07873|1|937305|-
17713|0MFL23CC|Secured Redeemable NCDs Series X - Zero Coupon.|1199|0|0|0.010000|1|ZZ|-|BSE|INE549K07600|1|937113|-
17716|0MFL25B|Secured Redeemable NCDs Series XI - Zero Coupon.|1193.27|0|0|0.010000|1|ZZ|-|BSE|INE549K07618|1|937115|-
14881|IFCI|Secured Redeemable NCDs Tranche 2 - Option III - 9.40% Per Annum.|1063.9|0|0|0.010000|1|NL|-|BSE|INE039A07843|1|935351|-
14882|IFCI|Secured Redeemable NCDs Tranche 2 - Option IV - Zero Coupon.|1815|0|0|0.010000|1|NM|-|BSE|INE039A07850|1|935353|-
19659|0MMFL24A|Secured Redeemable NCDsOption VIII - Zero Coupon.|1011.05|0|0|0.010000|1|ZZ|-|BSE|INE101Q07540|1|936870|-
21926|848IRFC28B|Secured Redeemable Non Convertible Bonds (Ser-89A) - 8.48% p.a.|1329002.38|0|0|0.010000|1|ZZ|-|BSE|INE053F07629|1|972859|-
14389|1025SEFL22I|Secured Redeemable Non-Convertible Debentures Series IX - 10.25% Per Annum.|256|0|0|0.010000|1|N9|-|BSE|INE881J07DX9|1|935453|-
11085|PFCBT1S1|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 1: 8.50% Per Annum.|5380|0|0|0.010000|1|ZZ|-|BSE|INE134E07158|1|961715|-
11092|LTFL90122I|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 1: 9% Per Annum.|1060.11|0|0|0.010000|1|ZZ|-|BSE|INE691I07265|1|961721|-
11086|PFCBT1S2|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 2: 8.50% Compounded Annually.|11160.01|0|0|0.010000|1|ZZ|-|BSE|INE134E07166|1|961716|-
11093|LTFL9122II|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 2: 9% Compounded Annually.|2320|0|0|0.010000|1|ZZ|-|BSE|INE691I07273|1|961722|-
11087|PFCBT1S3|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 3: 8.75% Per Annum.|5333.1|0|0|0.010000|1|ZZ|-|BSE|INE134E07174|1|961717|-
11088|PFCBT1S4|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 1) Series 4: 8.75% Compounded Annually.|11866|0|0|0.010000|1|ZZ|-|BSE|INE134E07182|1|961718|-
11189|870LTFL22A|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 2) Series 1: 8.70% Per Annum|1054.04|0|0|0.010000|1|ZZ|-|BSE|INE691I07299|1|961737|-
11190|870LTFL22B|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 2) Series 2: 8.70% Compounded Annually|2225.36|0|0|0.010000|1|ZZ|-|BSE|INE691I07307|1|961738|-
11225|IDFC|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 3) Series 1: 8.43% Per Annum.|5147.3|0|0|0.010000|1|ND|-|BSE|INE092T08CO1|1|961745|-
11227|IDFC|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche 3) Series 2: 8.43% Compounded Annually.|10720|0|0|0.010000|1|NE|-|BSE|INE092T08CP8|1|961746|-
21883|IIFCLBDIS3|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche I) Series 3: 8.30% Per Annum.|1450|0|0|0.010000|1|ZZ|-|BSE|INE787H07032|1|961707|-
74716|PFCBS3|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche I) Series 3: 8.50% Per Annum.|5201|0|0|0.010000|1|ZZ|-|BSE|INE134E07091|1|961713|-
21884|IIFCLBDIS4|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche I) Series 4: 8.30% Compounded Annually.|2350|0|0|0.010000|1|ZZ|-|BSE|INE787H07040|1|961708|-
21885|PFCBS4|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche I) Series 4: 8.50% Compounded Annually.|12150.01|0|0|0.010000|1|ZZ|-|BSE|INE134E07109|1|961714|-
11071|IDFCFIRSTB|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche1) Series 1: 9% Per Annum.|5375|0|0|0.010000|1|N9|-|BSE|INE092T08CK9|1|961719|-
11073|IDFCFIRSTB|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche1) Series 2: 9% Compounded Annually.|11569.9|0|0|0.010000|1|NA|-|BSE|INE092T08CL7|1|961720|-
21657|IDFCFIRSTB|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche2) Series 1: 8.7% Per Annum.|5201.11|0|0|0.010000|1|NB|-|BSE|INE092T08CM5|1|961735|-
90756|IDFCFIRSTB|Secured Redeemable Non-Convertible Long Term Infrastructure Bonds (Tranche2) Series 2: 8.7% Compounded Annually.|11015.7|0|0|0.010000|1|NC|-|BSE|INE092T08CN3|1|961736|-
21925|826IIFCL28A|Secured Tax Free Redeemable Non Convertible Bonds Series V - B in the nature of Debentures issued on private placement basis of Rs.10,00,000/- each fully paid up.|1306519.01|0|0|0.010000|1|ZZ|-|BSE|INE787H07198|1|972848|-
11480|1135SEFL22E|SEFL-11.35%-5-10-22-E-PVT|1000000|0|0|0.010000|1|ZZ|-|BSE|INE872A07QS9|1|948389|-
11484|117SEFL22I|SEFL-11.7%-18-10-22-I-PVT|1000000|0|0|0.010000|1|ZZ|-|BSE|INE872A08CJ6|1|948393|-
11482|117SEFL22G|SEFL-11.7%-28-9-22-G-PVT|1000000|0|0|0.010000|1|ZZ|-|BSE|INE872A08CH0|1|948391|-
11486|117SEFL22K|SEFL-11.7%-31-10-22-K-PVT|1000000|0|0|0.010000|1|ZZ|-|BSE|INE872A08CL2|1|948395|-
12752|SELLWIN|Sellwin Traders Ltd|14|0|0|0.010000|1|BE|CASH|BSE|INE195F01019|1|538875|-
11699|SENSEX|SENSEX|0|0|0|0.050000|1|IN|-|BSE||1|0|-
11591|SENINFO|Senthil Infotek Ltd|3.88|0|0|0.010000|1|BE|CASH|BSE|INE564B01015|1|531980|-
11244|SERVOTEACH|Servoteach Industries Ltd|3.99|0|0|0.010000|1|BE|CASH|BSE|INE185D01015|1|531944|-
8635|SGNTE|SGN Telecoms Ltd|0.71|0|0|0.010000|1|BE|CASH|BSE|INE266C01023|1|531812|-
6815|SHAHALLOYS|Shah Alloys Ltd|35.6|0|0|0.050000|1|BE|CASH|BSE|INE640C01011|1|513436|-
37669|SHAHCON|Shah Construction Company Ltd|55.1|0|0|0.050000|1|BE|CASH|BSE|INE02C301011|1|509870|-
6617|SHALIWIR|Shalimar Wires Industries Ltd|7.79|0|0|0.010000|1|BE|CASH|BSE|INE655D01025|1|532455|-
29851|SHANGAR|Shangar Decor Ltd|7.79|0|0|0.010000|1|BE|CASH|BSE|INE118R01024|1|540259|-
61777|SRD|Shankar Lal Rampal Dye-Chem Ltd|89.45|0|0|0.050000|1|BE|CASH|BSE|INE01NE01012|1|542232|-
61482|SEIL|Shanti Educational Initiatives Ltd|109.05|0|0|0.050000|1|BE|CASH|BSE|INE440T01010|1|539921|-
38022|SHARDFI|Sharad Fibres & Yarn Processors Ltd|14.25|0|0|0.010000|100|BE|CASH|BSE|INE638N01012|1|514402|-
28094|SIPTL|Sharanam Infraproject & Trading Ltd|1.48|0|0|0.010000|1|BE|CASH|BSE|INE104S01022|1|539584|-
13557|SHINDL|Sharat Industries Ltd|48.85|0|0|0.050000|1|BE|CASH|BSE|INE220Z01013|1|519397|-
11341|SHRDAIS|Sharda Ispat Ltd|76|0|0|0.050000|1|BE|CASH|BSE|INE385M01012|1|513548|-
32714|SHARPLINE|Sharpline Broadcast Ltd|10|0|0|0.010000|1|BE|CASH|BSE|INE647W01014|1|543341|-
61501|SHASHIJIT|Shashijit Infraprojects Ltd|33.1|0|0|0.050000|1|BE|CASH|BSE|INE700V01013|1|540147|-
10432|SHEETAL|Sheetal Diamonds Ltd|21.26|0|0|0.010000|1|BE|CASH|BSE|INE786J01017|1|530525|-
63293|SHEMAROO|Shemaroo Entertainment Ltd|153.65|0|0|0.050000|1|BE|CASH|BSE|INE363M01019|1|538685|-
37773|ZSHERAPR|Sheraton Properties & Finance Ltd|11.52|0|0|0.010000|100|BE|CASH|BSE|INE495M01019|1|512367|-
37437|SHIKHARLETR|Shikhar Leasing & Trading Ltd|3.15|0|0|0.010000|1|BE|CASH|BSE|INE02BV01019|1|507952|-
61523|SHISHIND|Shish Industries Ltd|68.5|0|0|0.050000|1|BE|CASH|BSE|INE145Y01015|1|540693|-
13337|SHIVKAMAL|Shiv Kamal Impex Ltd|10|0|0|0.010000|1|BE|CASH|BSE|INE429R01017|1|539683|-
37429|SHVSUIT|Shiva Suitings Ltd|11.6|0|0|0.010000|100|BE|CASH|BSE|INE02Z901011|1|521003|-
9728|SHIVAGR|Shivagrico Implements Ltd|16.09|0|0|0.010000|1|BE|CASH|BSE|INE092H01014|1|522237|-
29895|SHIVA|Shivansh Finserve Ltd|4.87|0|0|0.010000|1|BE|CASH|BSE|INE728Q01014|1|539593|-
10817|SHRADDHA|Shraddha Prime Projects Ltd|10.77|0|0|0.010000|1|BE|CASH|BSE|INE311M01018|1|531771|-
11242|SHGANEL|Shree Ganesh Elastoplast Ltd|24.5|0|0|0.050000|1|BE|CASH|BSE|INE400N01017|1|530797|-
9278|SHRGLTR|Shree Global Tradefin Ltd|2.75|0|0|0.010000|1|BE|CASH|BSE|INE080I01025|1|512463|-
198019|SHKARTP|Shree Karthik Papers Ltd|4.66|0|0|0.010000|1|BE|CASH|BSE|INE538D01015|1|516106|-
8303|SKPMIL|Shree Krishna Paper Mills & Industries Ltd|29.95|0|0|0.050000|1|BE|CASH|BSE|INE970C01012|1|500388|-
11556|SHRMFGC|Shree Manufacturing Company Ltd|3.34|0|0|0.010000|1|BE|CASH|BSE|INE632A01012|1|503863|-
7190|SHREMETAL|Shree Metalloys Ltd|27|0|0|0.050000|1|BE|CASH|BSE|INE914B01012|1|531962|-
17876|SNTCL|Shree Nidhi Trading Company Ltd|2.49|0|0|0.010000|1|BE|CASH|BSE|INE066E01015|1|540253|-
9972|SHPRE|Shree Precoated Steels Ltd|39.5|0|0|0.050000|1|BE|CASH|BSE|INE318K01025|1|533110|-
9624|SHRAJSYNQ|Shree Rajasthan Syntex Ltd|3.61|0|0|0.010000|1|BE|CASH|BSE|INE796C01011|1|503837|-
37750|SALSAIN|Shree Salasar Investments Ltd|12|0|0|0.010000|1|BE|CASH|BSE|INE315N01017|1|503635|-
19064|SHWL|Shree Worstex Ltd|331|0|0|0.050000|1|BE|CASH|BSE|INE926R01012|1|541358|-
13271|SHRENTI|Shreenath Investment Company Ltd|55|0|0|0.050000|1|BE|CASH|BSE|INE475V01012|1|503696|-
66499|SHVFL|Shreevatsaa Finance & Leasing Ltd|7.5|0|0|0.010000|1|BE|CASH|BSE|INE981C01019|1|532007|-
8342|SHREYASI|Shreyas Intermediates Ltd|5.29|0|0|0.010000|1|BE|CASH|BSE|INE115F01017|1|526335|-
38015|SHRIBCL|Shri Bholanath Carpets Ltd|8.25|0|0|0.010000|100|BE|CASH|BSE|INE151F01012|1|530841|-
9716|SHRJAGP|Shri Jagdamba Polymers Ltd|1144.05|0|0|0.050000|1|BE|CASH|BSE|INE564J01026|1|512453|-
11694|SHKALYN|Shri Kalyan Holdings Ltd|3.13|0|0|0.010000|1|BE|CASH|BSE|INE079N01019|1|532083|-
61419|SHRINIWAS|Shri Niwas Leasing & Finance Ltd|7.38|0|0|0.010000|1|BE|CASH|BSE|INE201F01015|1|538897|-
28660|SVRL|Shri Venkatesh Refineries Ltd|42.15|0|0|0.050000|3000|BE|CASH|BSE|INE0HLJ01013|1|543373|-
7602|SHRICON|Shricon Industries Ltd|31.75|0|0|0.050000|1|BE|CASH|BSE|INE753D01010|1|508961|-
7604|SRAMSET|Shriram Asset Management Co Ltd|147.75|0|0|0.050000|1|BE|CASH|BSE|INE777G01012|1|531359|-
10263|SKRABUL|Shukra Bullions Ltd|8.26|0|0|0.010000|1|BE|CASH|BSE|INE561E01015|1|531506|-
36791|SHUKJEW|Shukra Jewellery Ltd|5.1|0|0|0.010000|100|BE|CASH|BSE|INE344E01016|1|523790|-
11139|SHUKRAPHAR|Shukra Pharmaceuticals Ltd|63.7|0|0|0.050000|1|BE|CASH|BSE|INE551C01028|1|524632|-
13689|SHYMINV|Shyamkamal Investments Ltd|31.35|0|0|0.050000|1|BE|CASH|BSE|INE203N01015|1|505515|-
37433|SIELFNS|Siel Financial Services Ltd|17.6|0|0|0.050000|1|BE|CASH|BSE|INE027F01014|1|532217|-
9910|SIMMOND|Simmonds Marshall Ltd|58|0|0|0.050000|1|BE|CASH|BSE|INE657D01021|1|507998|-
9674|SIMPLXMIL|Simplex Mills Company Ltd|11.98|0|0|0.010000|1|BE|CASH|BSE|INE457H01019|1|533018|-
10167|SINDHUTRAD|Sindhu Trade Links Ltd|384.5|0|0|0.050000|1|BE|CASH|BSE|INE325D01017|1|532029|-
37427|SINNAR|Sinnar Bidi Udyog Ltd|215.25|0|0|0.050000|1|BE|CASH|BSE|INE896E01023|1|509887|-
13971|SIROHIA|Sirohia & Sons Ltd|8.68|0|0|0.010000|10000|BE|CASH|BSE|INE785O01019|1|538667|-
8450|SITINET|Siti Networks Ltd|2.83|0|0|0.010000|1|BE|CASH|BSE|INE965H01011|1|532795|-
14336|SMARTFIN|Smart Finsec Ltd|7.65|0|0|0.010000|1|BE|CASH|BSE|INE766D01020|1|539494|-
13945|SMCREDT|SMC CREDITS LTD.|11.25|0|0|0.010000|1|BE|CASH|BSE|INE440E01012|1|532138|-
11700|SMLCAP|SMLCAP|0|0|0|0.050000|1|IN|-|BSE||1|0|-
9859|SOBME|Sobhagya Mercantile Ltd|1.8|0|0|0.010000|1|BE|CASH|BSE|INE754D01018|1|512014|-
69675|SOFCOM|Sofcom Systems Ltd|12.06|0|0|0.010000|1|BE|CASH|BSE|INE499Q01012|1|538923|-
13505|SOLIDCO|Solid Containers Ltd|54.8|0|0|0.050000|1|BE|CASH|BSE|INE134U01017|1|502460|-
4938|SOLIDSTON|Solid Stone Company Ltd|26.55|0|0|0.050000|1|BE|CASH|BSE|INE584G01012|1|513699|-
71056|SHIL|Somany Home Innovation Ltd|410.15|0|0|0.050000|1|BE|CASH|BSE|INE05AN01011|1|542905|-
9829|SONALAD|Sonal Adhesives Ltd|11.2|0|0|0.010000|1|BE|CASH|BSE|INE344I01017|1|526901|-
72196|SML|Soni Medicare Ltd|32|0|0|0.050000|1|BE|CASH|BSE|INE848R01018|1|539378|-
19831|STRAEXPO|Sophia Traexpo Ltd|12.58|0|0|0.010000|1|BE|CASH|BSE|INE268X01017|1|541633|-
11055|SOURCEIND|Source Industries (India) Ltd|2.2|0|0|0.010000|1|BE|CASH|BSE|INE695C01015|1|521036|-
5570|SAENTER|South Asian Enterprises Ltd|31.85|0|0|0.050000|1|BE|CASH|BSE|INE118B01010|1|526477|-
36832|ZSOUTGAS|Southern Gas Ltd|112.6|0|0|0.050000|5|BE|CASH|BSE|INE532U01012|1|509910|-
75184|SOUTHERNIN|Southern Infosys Ltd|20.5|0|0|0.050000|1|BE|CASH|BSE|INE298B01010|1|540174|-
10133|SOUTLAT|Southern Latex Ltd|11.85|0|0|0.010000|1|BE|CASH|BSE|INE410M01018|1|514454|-
38023|SOUTHMG|Southern Magnesium & Chemicals Ltd|21.95|0|0|0.050000|1|BE|CASH|BSE|INE308N01012|1|513498|-
6742|SOVERDIA|Sovereign Diamonds Ltd|7.6|0|0|0.010000|1|BE|CASH|BSE|INE959D01013|1|523826|-
103603|SPACAPS|SPA Capital Services Ltd|54.86|0|0|0.050000|1|BE|CASH|BSE|INE726X01014|1|542376|-
15240|SIFL|Sparkling (India) Finshares Ltd|10.82|0|0|0.010000|1|BE|CASH|BSE|INE181T01010|1|540211|-
7329|SPECTRA|Spectra Industries Ltd|3.83|0|0|0.010000|1|BE|CASH|BSE|INE848B01012|1|513687|-
36773|MLINDLTD|Specular Marketing & Financing Ltd|6.72|0|0|0.010000|50|BE|CASH|BSE|INE808W01012|1|512153|-
37775|ZSPEEDCO|Speedage Commercials Ltd|9.5|0|0|0.010000|50|BE|CASH|BSE|INE497M01015|1|512291|-
74101|SPENTA|Spenta International Ltd|71.8|0|0|0.050000|1|BE|CASH|BSE|INE175C01018|1|526161|-
7341|SPICEISL|Spice Islands Apparels Ltd|7.55|0|0|0.010000|1|BE|CASH|BSE|INE882D01017|1|526827|-
49415|SPORTKING|Sportking India Ltd|1587.95|0|0|0.050000|1|BE|CASH|BSE|INE885H01011|1|539221|-
21865|1690SPPL21|SPPL-16.90%-15-6-21-PVT|932135.53|0|0|0.010000|1|ZZ|-|BSE|INE885N07016|1|953646|-
37184|SPVGLOBAL|SPV Global Trading Ltd|13.37|0|0|0.010000|50|BE|CASH|BSE|INE177E01010|1|512221|-
10493|SREEJAYA|Sree Jayalakshmi Autospin Ltd|3.59|0|0|0.010000|1|BE|CASH|BSE|INE618F01010|1|530037|-
13448|SRECR|Sreechem Resins Ltd|32.35|0|0|0.050000|100|BE|CASH|BSE|INE377C01010|1|514248|-
100666|AMARNATH|Sri Amarnath Finance Ltd|7.05|0|0|0.010000|1|BE|CASH|BSE|INE985Q01010|1|538863|-
2725|HAVISHA|Sri Havisha Hospitality & Infrastructure Ltd|1.42|0|0|0.010000|1|BE|CASH|BSE|INE293B01029|1|531322|-
98761|SRUSTEELS|SRU Steels Ltd|17.1|0|0|0.050000|1|BE|CASH|BSE|INE425C01017|1|540914|-
79535|SCAPDVR|Stampede Capital Ltd-DVR|16|0|0|0.050000|1|BE|CASH|BSE|INE224E01036|1|570005|-
11061|STDBAT|Standard Batteries Ltd|26|0|0|0.050000|1|BE|CASH|BSE|INE502C01039|1|504180|-
11129|STANCAP|Standard Capital Markets Ltd|1.6|0|0|0.010000|1|BE|CASH|BSE|INE625D01010|1|511700|-
4145|SIL|Standard Industries Ltd|15.75|0|0|0.010000|1|BE|CASH|BSE|INE173A01025|1|530017|-
38000|STDSHOE|Standard Shoe Sole & Mould India Ltd|8.2|0|0|0.010000|100|BE|CASH|BSE|INE888N01013|1|523351|-
13739|STDSFAC|Standard Surfactants Ltd|124.25|0|0|0.050000|1|BE|CASH|BSE|INE307D01015|1|526231|-
9577|STARCOM|Starcom Information Technology Ltd|121.25|0|0|0.050000|1|BE|CASH|BSE|INE347I01010|1|531616|-
13282|STRIPMT|Steel Strips Ltd|0.35|0|0|0.010000|1|BE|CASH|BSE|INE01RN01014|1|504717|-
6808|SSWL|Steel Strips Wheels Ltd|1758.25|0|0|0.050000|1|BE|CASH|BSE|INE802C01017|1|513262|-
9627|STELLANT|Stellant Securities (India) Ltd|5.9|0|0|0.010000|1|BE|CASH|BSE|INE395F01023|1|526071|-
10761|STEP2COR|Step Two Corporation Ltd|4.97|0|0|0.010000|1|BE|CASH|BSE|INE623D01015|1|531509|-
9714|STEPHANOTIS|Stephanotis Finance Ltd|32|0|0|0.050000|1|BE|CASH|BSE|INE902L01016|1|512215|-
9863|STRGRENWO|Sterling Green Woods Ltd|22.4|0|0|0.050000|1|BE|CASH|BSE|INE398F01019|1|526500|-
37426|STRLGUA|Sterling Guaranty & Finance Ltd|2.7|0|0|0.010000|1|BE|CASH|BSE|INE668Y01016|1|508963|-
9849|STURDY|Sturdy Industries Ltd|0.41|0|0|0.010000|1|BE|CASH|BSE|INE134F01026|1|530611|-
11531|SUBSM|Subhash Silk Mills Ltd|30.05|0|0|0.050000|1|BE|CASH|BSE|INE690D01014|1|530231|-
66787|SUERYAAKNI|Sueryaa Knitwear Ltd|10|0|0|0.010000|1|BE|CASH|BSE|INE249U01013|1|540318|-
5807|SUMERUIND|Sumeru Industries Ltd|1.26|0|0|0.010000|1|BE|CASH|BSE|INE764B01029|1|530445|-
